,PerturbationType,SCFA,Permutation,PredictionType,SampleID,Day,ObservedValue,PredictedValue
2761,extrapolation,Butyrate,Hunan,train,sample517,25,3.7082071030000003,4.355302339550719
2762,extrapolation,Butyrate,Hunan,train,sample126,31,4.096762026,4.2142168426770645
2763,extrapolation,Butyrate,Hunan,train,sample158,1,7.334946233999999,6.88961553749995
2764,extrapolation,Butyrate,Hunan,train,sample175,3,6.1290342120000005,5.739569877394484
2765,extrapolation,Butyrate,Hunan,train,sample202,8,4.349549936,4.296726026136213
2766,extrapolation,Butyrate,Hunan,train,sample262,31,2.990095232,3.5466033282939615
2767,extrapolation,Butyrate,Hunan,train,sample441,3,7.43860397,7.622835341536469
2768,extrapolation,Butyrate,Hunan,train,sample518,25,3.0260493760000005,3.8810472921489865
2769,extrapolation,Butyrate,Hunan,train,sample84,13,9.193841629,9.579749561803906
2770,extrapolation,Butyrate,Hunan,train,sample76,10,12.48291975,11.3120565484085
2771,extrapolation,Butyrate,Hunan,train,sample97,19,2.860408028,2.9576527447696077
2772,extrapolation,Butyrate,Hunan,train,sample519,25,6.008957879,5.414053274894431
2773,extrapolation,Butyrate,Hunan,train,sample532,31,3.5218891439999997,5.128784031064374
2774,extrapolation,Butyrate,Hunan,train,sample96,19,2.774925085,2.9889418158725056
2775,extrapolation,Butyrate,Hunan,train,sample65,5,12.77633172,12.148782092389116
2776,extrapolation,Butyrate,Hunan,train,sample487,13,6.897163442999999,7.725149300292832
2777,extrapolation,Butyrate,Hunan,train,sample250,25,3.6766434610000003,3.720007566541832
2778,extrapolation,Butyrate,Hunan,train,sample247,25,2.214316072,2.9018354931438513
2779,extrapolation,Butyrate,Hunan,train,sample246,25,2.049320986,2.953084323124341
2780,extrapolation,Butyrate,Hunan,train,sample172,3,3.714451542,4.399999760670418
2781,extrapolation,Butyrate,Hunan,train,sample62,5,16.01997062,13.810650055679469
2782,extrapolation,Butyrate,Hunan,test,sample322,5,6.687109587999999,6.632129563978764
2783,extrapolation,Butyrate,Hunan,test,sample321,5,3.651177961,7.9780112910108825
2784,extrapolation,Butyrate,Hunan,test,sample306,3,9.072705386,7.969327027169183
2785,extrapolation,Butyrate,Hunan,test,sample307,3,7.471534094,5.812175626100185
2786,extrapolation,Butyrate,Hunan,test,sample336,8,8.254032018,8.236230526963773
2787,extrapolation,Butyrate,Hunan,test,sample324,5,6.238966702000001,6.98558382775358
2788,extrapolation,Butyrate,Hunan,test,sample384,25,3.3519746180000003,6.855244740721433
2789,extrapolation,Butyrate,Hunan,test,sample354,13,4.375856498,5.520913226094493
2790,extrapolation,Butyrate,Hunan,test,sample309,3,9.63654257,5.717476712671783
2791,extrapolation,Butyrate,Hunan,test,sample351,13,6.048502127999999,8.110427417874707
2792,extrapolation,Butyrate,Hunan,test,sample339,8,12.39125307,5.510306487190499
2793,extrapolation,Butyrate,Hunan,test,sample294,1,3.9002279260000003,5.185694335239163
2794,extrapolation,Butyrate,Hunan,test,sample382,25,4.2530718169999995,6.0612787913285375
2795,extrapolation,Butyrate,Hunan,test,sample292,1,5.0869365680000005,4.654131134322176
2796,extrapolation,Butyrate,Hunan,test,sample369,19,5.318122077,5.804482262240198
2797,extrapolation,Butyrate,Hunan,test,sample400,31,4.697535726,6.6556432095209335
2798,extrapolation,Butyrate,Hunan,test,sample325,5,10.06466728,6.258595005153367
2799,extrapolation,Butyrate,Hunan,test,sample381,25,9.514843246,6.46030892449789
2800,extrapolation,Butyrate,Hunan,test,sample370,19,4.140132486000001,5.913570250984034
2801,extrapolation,Butyrate,Hunan,test,sample396,31,3.838208345,5.883535470549187
2802,extrapolation,Butyrate,Hunan,test,sample337,8,4.303230162,5.596421158663051
2803,extrapolation,Butyrate,Hunan,test,sample340,8,4.310137671000001,6.422174712571344
2804,extrapolation,Butyrate,Hunan,test,sample310,3,5.606267836000001,5.7727733477728504
2805,extrapolation,Butyrate,Hunan,test,sample291,1,7.749983969,7.188564572867924
2806,extrapolation,Butyrate,Hunan,test,sample367,19,3.8956340810000003,6.394970470946838
2807,extrapolation,Butyrate,Hunan,test,sample352,13,3.3108966989999997,5.976335970394458
2808,extrapolation,Butyrate,Hunan,test,sample295,1,5.000743485,5.643771235476539
2809,extrapolation,Butyrate,Hunan,test,sample366,19,5.163191599,7.555588270186138
2810,extrapolation,Butyrate,Hunan,test,sample385,25,2.617068291,6.129991741651552
2811,extrapolation,Butyrate,Hunan,test,sample397,31,10.22182655,6.525636651917152
2812,extrapolation,Butyrate,Hunan,test,sample399,31,5.591016242999999,6.079497171091742
2813,extrapolation,Butyrate,Hunan,test,sample355,13,9.341487628,6.108072995765247
2814,extrapolation,Acetate,Shanghai,train,sample428,1,17.811333800000003,19.23333218590803
2815,extrapolation,Acetate,Shanghai,train,sample533,31,20.08448772,18.498009226686865
2816,extrapolation,Acetate,Shanghai,train,sample504,19,20.94268574,23.295754270648445
2817,extrapolation,Acetate,Shanghai,train,sample232,19,12.61188283,16.585106034453943
2818,extrapolation,Acetate,Shanghai,train,sample306,3,8.261241245,13.553438183846588
2819,extrapolation,Acetate,Shanghai,train,sample307,3,19.63605011,17.56305544196185
2820,extrapolation,Acetate,Shanghai,train,sample261,31,25.22553886,20.17141403724171
2821,extrapolation,Acetate,Shanghai,train,sample384,25,9.721254351,14.19872280308036
2822,extrapolation,Acetate,Shanghai,train,sample442,3,16.81866277,19.7340676983141
2823,extrapolation,Acetate,Shanghai,train,sample444,3,18.8995687,18.60836879001092
2824,extrapolation,Acetate,Shanghai,train,sample235,19,10.87206938,14.478191364151963
2825,extrapolation,Acetate,Shanghai,train,sample382,25,14.67468484,14.283029501409693
2826,extrapolation,Acetate,Shanghai,train,sample189,5,19.45946,18.806324051385904
2827,extrapolation,Acetate,Shanghai,train,sample201,8,10.35320702,15.247243988056391
2828,extrapolation,Acetate,Shanghai,train,sample263,31,20.04828756,18.513403438947087
2829,extrapolation,Acetate,Shanghai,train,sample233,19,21.57232377,19.12002608257733
2830,extrapolation,Acetate,Shanghai,train,sample501,19,22.76782085,22.84909892033301
2831,extrapolation,Acetate,Shanghai,train,sample190,5,17.0320859,17.033907401202434
2832,extrapolation,Acetate,Shanghai,train,sample203,8,17.18006479,16.87939072428379
2833,extrapolation,Acetate,Shanghai,train,sample234,19,15.65832907,17.272126676264666
2834,extrapolation,Acetate,Shanghai,train,sample534,31,16.09628442,19.21983499982852
2835,extrapolation,Acetate,Shanghai,train,sample474,8,24.88397714,22.604969513230404
2836,extrapolation,Acetate,Shanghai,train,sample340,8,15.30084467,17.813682601770296
2837,extrapolation,Acetate,Shanghai,train,sample173,3,39.04876247,23.412542088841338
2838,extrapolation,Acetate,Shanghai,train,sample217,13,24.02425479,18.4207079896005
2839,extrapolation,Acetate,Shanghai,train,sample188,5,9.663097181,15.306324981364439
2840,extrapolation,Acetate,Shanghai,train,sample295,1,13.62001579,15.458694905109509
2841,extrapolation,Acetate,Shanghai,train,sample171,3,32.23625077,21.246682354806918
2842,extrapolation,Acetate,Shanghai,train,sample248,25,14.55195495,17.627010681505165
2843,extrapolation,Acetate,Shanghai,train,sample397,31,16.69140833,14.892729713579627
2844,extrapolation,Acetate,Shanghai,train,sample489,13,28.78480452,25.462923611946714
2845,extrapolation,Acetate,Shanghai,train,sample355,13,15.27822304,16.021644774923786
2846,extrapolation,Acetate,Shanghai,train,sample187,5,19.99590757,18.37724407547174
2847,extrapolation,Acetate,Shanghai,train,sample216,13,14.03788356,17.097024261724698
2848,extrapolation,Acetate,Shanghai,train,sample456,5,21.07515725,23.528166065118555
2849,extrapolation,Acetate,Shanghai,train,sample486,13,16.85150231,21.107110610667362
2850,extrapolation,Acetate,Shanghai,train,sample294,1,10.42595445,14.285654298181253
2851,extrapolation,Acetate,Shanghai,train,sample443,3,28.75503596,24.385146901591714
2852,extrapolation,Acetate,Shanghai,train,sample220,13,16.04894579,15.787773653680762
2853,extrapolation,Acetate,Shanghai,train,sample400,31,13.71700614,14.690055876148378
2854,extrapolation,Acetate,Shanghai,train,sample429,1,16.72714724,20.097558107620888
2855,extrapolation,Acetate,Shanghai,train,sample325,5,26.87123811,22.16786312657551
2856,extrapolation,Acetate,Shanghai,train,sample531,31,26.72767261,22.394334169649962
2857,extrapolation,Acetate,Shanghai,train,sample156,1,14.94481013,18.55755021530972
2858,extrapolation,Acetate,Shanghai,train,sample186,5,16.24623832,15.847541845991369
2859,extrapolation,Acetate,Shanghai,train,sample503,19,22.54397974,23.388946507593577
2860,extrapolation,Acetate,Shanghai,train,sample381,25,25.93236886,18.84281938060679
2861,extrapolation,Acetate,Shanghai,train,sample337,8,18.10666769,16.15505377246969
2862,extrapolation,Acetate,Shanghai,train,sample457,5,22.8096488,23.63328343400789
2863,extrapolation,Acetate,Shanghai,train,sample310,3,18.55502879,16.278905963593658
2864,extrapolation,Acetate,Shanghai,train,sample218,13,17.07292161,17.125635287257705
2865,extrapolation,Acetate,Shanghai,train,sample352,13,12.28428421,14.437500315159628
2866,extrapolation,Acetate,Shanghai,train,sample426,1,8.228369377,15.058201454651908
2867,extrapolation,Acetate,Shanghai,train,sample321,5,10.13818134,13.817416619217642
2868,extrapolation,Acetate,Shanghai,train,sample264,31,22.83638541,19.215187522915297
2869,extrapolation,Acetate,Shanghai,train,sample324,5,10.32813501,14.901521770320548
2870,extrapolation,Acetate,Shanghai,train,sample309,3,15.74001749,17.375067234001143
2871,extrapolation,Acetate,Shanghai,train,sample339,8,23.14334656,18.464192083258485
2872,extrapolation,Acetate,Shanghai,train,sample265,31,11.09942031,17.90335379402671
2873,extrapolation,Acetate,Shanghai,train,sample369,19,20.16950965,16.707285452182454
2874,extrapolation,Acetate,Shanghai,train,sample219,13,19.24264988,17.18429524874736
2875,extrapolation,Acetate,Shanghai,train,sample231,19,18.51233557,17.491391036251287
2876,extrapolation,Acetate,Shanghai,train,sample427,1,11.41002514,13.51677819857281
2877,extrapolation,Acetate,Shanghai,train,sample472,8,12.14457736,15.48611445599256
2878,extrapolation,Acetate,Shanghai,train,sample488,13,14.790116399999999,20.285803525838155
2879,extrapolation,Acetate,Shanghai,train,sample516,25,25.73044846,24.730178157817498
2880,extrapolation,Acetate,Shanghai,train,sample471,8,24.67491995,21.528369323784645
2881,extrapolation,Acetate,Shanghai,train,sample291,1,19.0853365,17.607541426581573
2882,extrapolation,Acetate,Shanghai,train,sample367,19,12.41786636,14.349927797570869
2883,extrapolation,Acetate,Shanghai,train,sample502,19,23.61627417,24.413751887610818
2884,extrapolation,Acetate,Shanghai,train,sample458,5,36.58682027,25.666324842146324
2885,extrapolation,Acetate,Shanghai,train,sample385,25,13.40507666,14.735642400480005
2886,extrapolation,Acetate,Shanghai,train,sample157,1,21.18045108,20.584584122670353
2887,extrapolation,Acetate,Shanghai,train,sample459,5,33.14642625,24.795315798899605
2888,extrapolation,Acetate,Shanghai,train,sample322,5,20.87640451,17.5541375410931
2889,extrapolation,Acetate,Shanghai,train,sample336,8,26.51985873,20.86194095751078
2890,extrapolation,Acetate,Shanghai,train,sample473,8,13.65093667,18.43501095539453
2891,extrapolation,Acetate,Shanghai,train,sample205,8,16.86592811,17.035787025439838
2892,extrapolation,Acetate,Shanghai,train,sample517,25,20.395614899999998,23.749123312956886
2893,extrapolation,Acetate,Shanghai,train,sample354,13,9.770949957000001,13.596708723055125
2894,extrapolation,Acetate,Shanghai,train,sample351,13,16.1720715,17.19771987066601
2895,extrapolation,Acetate,Shanghai,train,sample158,1,36.22477671,24.930468321640717
2896,extrapolation,Acetate,Shanghai,train,sample175,3,18.56934828,17.436189271485638
2897,extrapolation,Acetate,Shanghai,train,sample202,8,16.02339091,16.020531730054884
2898,extrapolation,Acetate,Shanghai,train,sample292,1,13.41376931,15.90747242004423
2899,extrapolation,Acetate,Shanghai,train,sample262,31,13.88256768,18.054854004171027
2900,extrapolation,Acetate,Shanghai,train,sample441,3,19.31010122,20.047625411236556
2901,extrapolation,Acetate,Shanghai,train,sample518,25,28.13967236,23.26748547367776
2902,extrapolation,Acetate,Shanghai,train,sample519,25,21.66765592,21.1115327367811
2903,extrapolation,Acetate,Shanghai,train,sample532,31,12.0489757,15.978702062313642
2904,extrapolation,Acetate,Shanghai,train,sample487,13,14.65566869,17.31078735910134
2905,extrapolation,Acetate,Shanghai,train,sample370,19,10.17972657,12.940099389858359
2906,extrapolation,Acetate,Shanghai,train,sample396,31,9.717617225,13.519647471468137
2907,extrapolation,Acetate,Shanghai,train,sample250,25,14.63773858,16.400934820023842
2908,extrapolation,Acetate,Shanghai,train,sample247,25,14.32081293,15.000156426345836
2909,extrapolation,Acetate,Shanghai,train,sample246,25,13.95237315,14.678271561722154
2910,extrapolation,Acetate,Shanghai,train,sample172,3,10.49036403,15.927100119369966
2911,extrapolation,Acetate,Shanghai,train,sample366,19,10.19284449,14.860249380356013
2912,extrapolation,Acetate,Shanghai,train,sample399,31,13.68356052,14.717854034049456
2913,extrapolation,Acetate,Shanghai,test,sample64,5,15.46261501,18.45654751432269
2914,extrapolation,Acetate,Shanghai,test,sample47,2,26.39183115,18.864593006795662
2915,extrapolation,Acetate,Shanghai,test,sample112,25,8.043746032,18.679892887299392
2916,extrapolation,Acetate,Shanghai,test,sample82,13,8.847588219,20.13661768830309
2917,extrapolation,Acetate,Shanghai,test,sample81,13,8.742147761,19.69594231530294
2918,extrapolation,Acetate,Shanghai,test,sample113,25,8.892579697,18.43499419591925
2919,extrapolation,Acetate,Shanghai,test,sample46,2,22.54448084,20.34196025380206
2920,extrapolation,Acetate,Shanghai,test,sample61,5,34.21815823,18.382035754293778
2921,extrapolation,Acetate,Shanghai,test,sample114,25,7.618579932,18.455722092472005
2922,extrapolation,Acetate,Shanghai,test,sample126,31,10.42483248,18.9048530705157
2923,extrapolation,Acetate,Shanghai,test,sample77,10,20.82558616,18.272939550197574
2924,extrapolation,Acetate,Shanghai,test,sample129,31,17.35060173,18.82672126465353
2925,extrapolation,Acetate,Shanghai,test,sample48,2,19.14983255,19.857955600351886
2926,extrapolation,Acetate,Shanghai,test,sample130,31,20.42398697,16.843486323509293
2927,extrapolation,Acetate,Shanghai,test,sample80,10,21.94218769,19.66130181007739
2928,extrapolation,Acetate,Shanghai,test,sample85,13,11.69306023,19.495453265817577
2929,extrapolation,Acetate,Shanghai,test,sample115,25,8.540466251,18.470693832586278
2930,extrapolation,Acetate,Shanghai,test,sample84,13,9.274994238,18.58408539119768
2931,extrapolation,Acetate,Shanghai,test,sample78,10,10.60016025,19.68824314738792
2932,extrapolation,Acetate,Shanghai,test,sample111,25,9.462275293,18.6148646484968
2933,extrapolation,Acetate,Shanghai,test,sample76,10,33.06675175,19.8128484809834
2934,extrapolation,Acetate,Shanghai,test,sample97,19,14.34710811,18.983422922496715
2935,extrapolation,Acetate,Shanghai,test,sample96,19,11.23065592,18.659462648876158
2936,extrapolation,Acetate,Shanghai,test,sample100,19,11.96629649,18.630603503680213
2937,extrapolation,Acetate,Shanghai,test,sample98,19,13.51020888,18.223195963792286
2938,extrapolation,Acetate,Shanghai,test,sample83,13,8.158937509,19.294258996336985
2939,extrapolation,Acetate,Shanghai,test,sample79,10,33.25644024,18.901617968693493
2940,extrapolation,Acetate,Shanghai,test,sample99,19,14.54726157,16.76183859111487
2941,extrapolation,Acetate,Shanghai,test,sample65,5,19.02693735,17.7887701464994
2942,extrapolation,Acetate,Shanghai,test,sample50,2,19.72580406,17.982678502185955
2943,extrapolation,Acetate,Shanghai,test,sample127,31,19.74850845,17.138696467569897
2944,extrapolation,Acetate,Shanghai,test,sample49,2,24.84679066,18.631810620009936
2945,extrapolation,Acetate,Shanghai,test,sample128,31,8.120739373,18.746415884286378
2946,extrapolation,Acetate,Shanghai,test,sample62,5,28.31904884,18.306096909838462
2947,extrapolation,Acetate,Shanghai,test,sample63,5,17.7367014,20.063625910041043
2948,extrapolation,Propionate,Shanghai,train,sample428,1,11.32020113,11.032636911945312
2949,extrapolation,Propionate,Shanghai,train,sample533,31,10.47271533,10.007695379336011
2950,extrapolation,Propionate,Shanghai,train,sample504,19,12.41079812,11.218252416734874
2951,extrapolation,Propionate,Shanghai,train,sample232,19,5.143903656,6.067227801400992
2952,extrapolation,Propionate,Shanghai,train,sample306,3,4.979156292,6.937596510102969
2953,extrapolation,Propionate,Shanghai,train,sample307,3,11.28694315,11.207070462706662
2954,extrapolation,Propionate,Shanghai,train,sample261,31,4.8534398560000005,5.921460193884488
2955,extrapolation,Propionate,Shanghai,train,sample384,25,10.05269934,10.774167285163717
2956,extrapolation,Propionate,Shanghai,train,sample442,3,12.10326896,11.728501040111851
2957,extrapolation,Propionate,Shanghai,train,sample444,3,9.452757458999999,10.01326107514451
2958,extrapolation,Propionate,Shanghai,train,sample235,19,5.668429405,6.315013902951677
2959,extrapolation,Propionate,Shanghai,train,sample382,25,10.69727035,10.517699122738348
2960,extrapolation,Propionate,Shanghai,train,sample189,5,9.006324441,9.466469045341347
2961,extrapolation,Propionate,Shanghai,train,sample201,8,8.660390474,8.981282759619805
